emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.9315099,0.4470919,0.0,2.02635,0.0,0.0,1.7314827,0.8143636,0.0,1.3351442,0.0,1.8169886,0.0,0.0,0.0,1.7614535,0.0,0.0,1.030716,0.45137647,0.0,2.7507486,0.0,0.0,1.5417242,1.000171,0.0,0.0,0.0,0.0,0.0,1.9500688
1.0527042,0.2713,0.0,1.7768807,0.0,0.0,1.4970394,0.7181461,0.0,1.1716369,0.0,1.3494147,0.0,0.0,0.0,1.5905533,0.0,0.0,0.95160365,0.5800421,0.0,2.1614125,0.0,0.0,1.351836,0.7581167,0.0,0.0,0.0,0.0,0.0,1.6971925
0.73047143,0.4931635,0.0,1.5863378,0.0,0.0,1.3873255,0.57934535,0.0,0.99134177,0.0,1.3839782,0.0,0.0,0.0,1.4884343,0.0,0.0,0.93304724,0.5511844,0.0,2.2589931,0.0,0.0,1.1781695,0.84975195,0.0,0.0,0.0,0.0,0.0,1.5521715
0.75743014,0.3062708,0.0,1.723663,0.0,0.0,1.5080014,0.36105394,0.0,1.049967,0.0,1.7884964,0.0,0.0,0.0,1.5747117,0.0,0.0,0.51675165,0.24688452,0.0,1.8046658,0.0,0.0,1.3245778,0.92728496,0.0,0.0,0.0,0.0,0.0,1.7483742
0.73705566,0.22540425,0.0,1.7516351,0.0,0.0,1.5561037,0.28615242,0.0,1.0062777,0.0,1.8766122,0.0,0.0,0.0,1.595427,0.0,0.0,0.5613109,0.26162505,0.0,1.9283661,0.0,0.0,1.3403766,0.9375285,0.0,0.0,0.0,0.0,0.0,1.7597947
0.84786147,0.5578647,0.0,1.1505916,0.0,0.0,1.2005501,0.37794152,0.0,0.93887275,0.0,0.9911525,0.0,0.0,0.0,1.2755837,0.0,0.0,0.7251688,0.5901143,0.0,1.7382431,0.0,0.0,0.97039735,0.48564714,0.0,0.0,0.0,0.0,0.0,1.1054367
0.6408379,0.72338116,0.0,1.3752551,0.0,0.0,1.5140295,0.6273898,0.0,1.0161625,0.0,1.26617,0.0,0.0,0.0,1.4070892,0.0,0.0,1.0993029,0.8557206,0.0,2.8145144,0.0,0.0,1.148263,0.68801945,0.0,0.0,0.0,0.0,0.0,1.3706213
0.80436325,0.5473362,0.0,1.5962579,0.0,0.0,1.2880342,0.69675887,0.0,1.0314802,0.0,1.2646893,0.0,0.0,0.0,1.5249038,0.0,0.0,1.2212478,0.764665,0.0,2.876757,0.0,0.0,1.0348586,0.730588,0.0,0.0,0.0,0.0,0.0,1.4810785
0.28720537,1.2622991,0.0,0.1443668,0.0,0.0,1.0176164,0.6205842,0.0,0.66002357,0.0,0.0,0.0,0.0,0.060149882,0.62930536,0.0,0.0,1.5584348,1.7077625,0.47330812,3.6032593,0.0,0.0,0.40690324,0.0,0.0,0.0,0.0,0.0,0.0,0.18761763
0.7644158,0.8910885,0.0,1.4166746,0.0,0.0,1.6299312,0.96069133,0.0,1.2320784,0.0,1.1144,0.0,0.0,0.0,1.4073379,0.0,0.0,1.229446,0.9879508,0.0,3.0784323,0.0,0.0,1.2890826,0.60745305,0.0,0.0,0.0,0.0,0.0,1.4143656
1.1064594,0.37573847,0.0,2.137419,0.0,0.0,1.5534875,0.74181795,0.0,1.6115384,0.0,1.7946291,0.0,0.0,0.0,1.7777258,0.0,0.0,0.4764263,0.0444481,0.0,1.5168887,0.0,0.0,1.5547118,1.011086,0.0,0.0,0.0,0.0,0.0,2.0533
0.63902336,0.31699318,0.0,1.740325,0.0,0.0,1.6244411,0.33645952,0.0,1.0951804,0.0,1.7274789,0.0,0.0,0.0,1.5565975,0.0,0.0,0.65793586,0.36493766,0.0,1.9969996,0.0,0.0,1.371527,0.98705035,0.0,0.0,0.0,0.0,0.0,1.7134954
0.06446321,0.71241176,0.0,0.94841504,0.0,0.0,1.4422596,0.7120345,0.0,0.824257,0.0,0.8434568,0.0,0.0,0.0,0.8760347,0.0,0.0,1.3695521,1.3283548,0.0,3.7285116,0.0,0.0,0.7841092,0.51367986,0.0,0.0,0.0,0.0,0.0,0.770463
0.7447882,0.5755045,0.0,1.3257991,0.0,0.0,1.446277,0.7773655,0.0,0.96516764,0.0,0.95036757,0.0,0.0,0.0,1.3161005,0.0,0.0,1.2918521,1.0143397,0.0,2.999192,0.0,0.0,1.1046727,0.5314959,0.0,0.0,0.0,0.0,0.0,1.237788
1.616178,0.19228883,0.0,2.7330472,0.0,0.0,1.9010806,0.9399908,0.0,1.9384781,0.0,2.189837,0.0,0.0,0.0,2.2427373,0.0,0.0,0.3405024,0.0,0.0,1.1753953,0.0,0.0,2.0871797,1.1498435,0.0,0.0,0.0,0.0,0.0,2.6274002
0.54761094,0.34377107,0.0,1.9164937,0.0,0.0,1.7468727,0.93201137,0.0,1.3158221,0.0,1.6299123,0.0,0.0,0.0,1.4683299,0.0,0.0,1.159412,0.6795068,0.0,3.280643,0.0,0.0,1.3839567,0.99010193,0.0,0.0,0.0,0.0,0.0,1.6992427
0.5976863,0.58534944,0.0,1.4751897,0.0,0.0,1.4323165,0.7478517,0.0,1.0115136,0.0,1.4205109,0.0,0.0,0.0,1.3476555,0.0,0.0,0.9183779,0.6895242,0.0,2.6104937,0.0,0.0,1.1356373,0.7721835,0.0,0.0,0.0,0.0,0.0,1.5507746
1.3313903,0.4009637,0.0,2.476714,0.0,0.0,1.859576,0.96803904,0.0,1.8037654,0.0,2.0367193,0.0,0.0,0.0,2.0254083,0.0,0.0,0.52399427,0.0,0.0,1.5578989,0.0,0.0,1.9126348,1.1577554,0.0,0.0,0.0,0.0,0.0,2.5017555
0.749268,0.54633754,0.0,1.5721321,0.0,0.0,1.4156705,0.8488833,0.0,1.1586189,0.0,1.2778918,0.0,0.0,0.0,1.4226382,0.0,0.0,1.2337748,0.81881344,0.0,3.0187624,0.0,0.0,1.127053,0.7065572,0.0,0.0,0.0,0.0,0.0,1.3887861
0.8189362,0.4760035,0.0,1.41287,0.0,0.0,1.3419944,0.4579255,0.0,1.0307695,0.0,1.3733424,0.0,0.0,0.0,1.471205,0.0,0.0,1.007067,0.7279306,0.0,2.545879,0.0,0.0,1.0797716,0.68339777,0.0,0.0,0.0,0.0,0.0,1.363705
0.62262934,0.5054695,0.0,1.6901759,0.0,0.0,1.5748074,0.80000484,0.0,1.2370468,0.0,1.4224659,0.0,0.0,0.0,1.4649686,0.0,0.0,1.2377616,0.8525884,0.0,3.2888446,0.0,0.0,1.2029126,0.76158524,0.0,0.0,0.0,0.0,0.0,1.4674371
