emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.0,0.0,0.0,1.8935962,1.442192,0.29308164,1.9736668,1.565257,0.0,1.7442468,0.0,1.9769645,2.0464253,0.0,0.0,0.0,0.0,1.1587408,0.22241005,1.7526022,0.44972938,0.0,0.0,2.1222749,0.0,1.1941131,0.0,1.3774983,1.2365918,0.21311334,0.21145058,0.28825217
0.0,0.0,0.0,1.7106748,1.4248157,0.5121727,1.9895455,1.5737629,0.0,1.8274349,0.0,1.9803343,2.318644,0.0,0.0,0.0,0.0,1.3083956,0.118253075,1.7114111,0.47767544,0.0,0.0,2.0011292,0.0,1.3701628,0.0,1.441594,1.1907339,0.13178302,0.4185441,0.37972972
0.0,0.0,0.0,2.3111315,1.927232,0.55655307,2.9004471,1.9646697,0.0,3.4953485,0.0,2.488305,3.4777493,0.0,0.0,0.0,0.0,1.4134066,0.31944343,1.9211667,1.0346727,0.0,0.0,2.9089575,0.0,2.443536,0.0,1.6453913,1.3504626,0.68291247,0.71244836,0.50360566
0.0,0.0,0.0,1.6427096,1.2507511,0.25025436,1.8642153,1.4590862,0.0,1.6818931,0.0,1.7723904,1.9900339,0.0,0.0,0.0,0.0,1.2085463,0.00068422407,1.5435379,0.35161406,0.0,0.0,1.8667173,0.0,0.8525628,0.0,1.2902752,0.97256863,0.069617696,0.17885068,0.20728013
0.0,0.0,0.0,1.8724712,1.3906779,0.0,2.0559158,1.6540841,0.0,1.6063263,0.0,2.0453122,1.9679581,0.0,0.0,0.0,0.0,1.3926185,0.0,1.8047286,0.0059849694,0.0,0.0,2.0869782,0.0,0.31151092,0.0,1.5025505,1.1495755,0.0,0.0,0.0051975064
0.0,0.0,0.0,2.0794687,1.7412239,0.0,2.5589526,2.01228,0.0,1.9449593,0.0,2.5583382,2.289706,0.0,0.0,0.0,0.0,1.6523668,0.0,2.3759897,0.0,0.0,0.0,2.644788,0.0,0.0,0.0,1.8782152,1.2430621,0.0,0.0,0.0
0.0,0.0,0.0,1.6177018,1.2901559,0.56172335,1.8595514,1.3832785,0.0,1.6677513,0.0,1.7587769,2.048679,0.0,0.0,0.0,0.0,1.1488812,0.24016178,1.5269688,0.63008344,0.0,0.0,1.8385767,0.0,1.4111276,0.0,1.2605165,1.0785698,0.24654533,0.48147237,0.3946447
0.0,0.0,0.0,1.926834,1.3431071,0.03401563,1.93587,1.4956635,0.0,1.1175549,0.0,1.9674559,1.6994255,0.0,0.0,0.0,0.0,1.3439018,0.053775333,1.8771968,0.06139965,0.0,0.0,2.055278,0.0,0.44831508,0.0,1.3821217,1.2642902,0.033431504,0.0,0.10872269
0.0,0.0,0.0,3.6110096,2.665224,0.0,3.9163167,2.961137,0.0,3.0326648,0.0,3.6091883,3.3934376,0.0,0.0,0.0,0.0,2.7633893,0.0,3.0486488,0.0,0.0,0.0,4.150152,0.0,0.0,0.0,3.1851485,1.8031911,0.0,0.0,0.0
0.0,0.0,0.0,1.9512489,1.5221385,0.4116671,2.163249,1.6356608,0.0,2.1468735,0.0,2.0811954,2.4612014,0.0,0.0,0.0,0.0,1.241346,0.2657853,1.7111849,0.57675695,0.0,0.0,2.264157,0.0,1.3702501,0.0,1.5629271,1.1238104,0.28415653,0.34546855,0.2683735
0.0,0.0,0.0,2.553422,2.2415874,0.115743354,2.602282,2.1692803,0.0,2.1984076,0.0,2.8361588,3.2189302,0.0,0.0,0.0,0.0,1.839323,0.0,2.279051,0.0,0.0,0.0,2.4950614,0.0,0.30358973,0.0,2.1152923,1.6104202,0.04261179,0.0,0.0
0.0,0.0,0.0,1.7807981,1.3202611,0.054077018,1.9227853,1.509349,0.0,1.2864999,0.0,1.9345686,1.9141333,0.0,0.0,0.0,0.0,1.2880988,0.0,1.5741913,0.060513757,0.0,0.0,1.8862138,0.0,0.44206953,0.0,1.4160641,1.0999731,0.04529536,0.0,0.0
0.0,0.0,0.0,1.0605444,0.7234748,0.75158346,0.90931356,0.60966456,0.0,1.034045,0.0,0.8238308,1.1401528,0.0,0.0,0.0,0.0,0.46080706,0.952083,0.81971043,1.0680209,0.0,0.0,1.0563695,0.0,1.6808294,0.0,0.66124505,0.49854618,0.4318443,0.8330828,0.7204814
0.0,0.0,0.0,2.1936944,1.5374265,0.0,2.2284045,1.7926909,0.0,1.3714659,0.0,2.3477464,2.0025957,0.0,0.0,0.0,0.0,1.597347,0.0,2.1103976,0.0,0.0,0.0,2.3464963,0.0,0.0,0.0,1.790967,1.2971603,0.0,0.0,0.0
0.0,0.0,0.0,1.3891406,1.0758592,0.73081416,1.4701923,1.1746385,0.0,1.1228479,0.0,1.5111537,1.8907931,0.0,0.0,0.0,0.0,1.1254307,0.287011,1.2675325,0.61861336,0.0,0.0,1.3545713,0.0,1.3641487,0.0,1.0783286,1.0415294,0.15659848,0.5888828,0.43485704
0.0,0.0,0.0,1.8327007,1.3131319,0.31472996,1.7186917,1.2922099,0.0,1.6827097,0.0,1.7153957,1.797116,0.0,0.0,0.0,0.0,0.9708612,0.5867935,1.6016289,0.69768584,0.0,0.0,1.8821833,0.0,1.273074,0.0,1.1793367,1.0679537,0.3458575,0.30129728,0.4044805
0.0,0.0,0.0,2.0144417,1.4476867,0.0,2.106653,1.7118964,0.0,1.43101,0.0,2.2195318,1.9929414,0.0,0.0,0.0,0.0,1.5296853,0.0,1.9782063,0.0,0.0,0.0,2.1445289,0.0,0.15878657,0.0,1.618873,1.3572382,0.0,0.0,0.0
0.0,0.0,0.0,2.7269049,1.9966294,0.0,2.9095948,2.44698,0.0,1.7252197,0.0,3.111758,2.6074905,0.0,0.0,0.0,0.0,2.1172898,0.0,2.7610157,0.0,0.0,0.0,2.9600108,0.0,0.0,0.0,2.3299153,1.8248247,0.0,0.0,0.0
0.0,0.0,0.0,2.2276714,1.8189814,0.53177905,2.6308804,1.8141571,0.0,3.7216415,0.0,2.2855618,3.2163281,0.0,0.0,0.0,0.0,1.1638592,0.6330496,1.8486342,1.2858119,0.0,0.0,2.8216052,0.0,2.6224675,0.0,1.4760908,1.2067322,0.79037166,0.7606015,0.7065503
0.0,0.0,0.0,1.3272303,0.9933357,0.63545823,1.3913622,1.0854986,0.0,0.8126868,0.0,1.3931429,1.6406149,0.0,0.0,0.0,0.0,1.074257,0.25705528,1.1840452,0.48030508,0.0,0.0,1.2579342,0.0,1.105515,0.0,0.9962978,0.93120575,0.08185992,0.45453122,0.37995028
0.0,0.0,0.0,2.0470328,1.4939778,0.32408798,2.0157847,1.5180178,0.0,2.1528213,0.0,1.9746008,2.224564,0.0,0.0,0.0,0.0,1.1205714,0.44497478,1.775728,0.66478425,0.0,0.0,2.1838489,0.0,1.3510239,0.0,1.3987612,1.2087566,0.3349342,0.3080422,0.3362321
0.0,0.0,0.0,1.5104592,1.2075459,0.68333554,1.6204542,1.2961428,0.0,1.2849334,0.0,1.6730101,1.9873362,0.0,0.0,0.0,0.0,1.172492,0.26304585,1.4472002,0.5456291,0.0,0.0,1.5673656,0.0,1.3179895,0.0,1.2351445,1.0835891,0.121884726,0.5202278,0.3962279
0.0,0.0,0.0,1.4231294,1.1468155,0.89969337,1.595771,1.112504,0.0,1.8735148,0.0,1.4601653,2.1441393,0.0,0.0,0.0,0.0,0.92095906,0.6646006,1.239859,1.1218427,0.0,0.0,1.5583018,0.0,1.9869272,0.0,1.1103691,0.7667357,0.38116527,0.96674275,0.6452637
0.0,0.0,0.0,2.7368932,2.245502,0.29341087,3.3331237,2.4107203,0.0,3.5527742,0.0,3.084234,3.788001,0.0,0.0,0.0,0.0,1.8678385,0.0,2.4823818,0.57172966,0.0,0.0,3.3000495,0.0,1.7468617,0.0,2.1032813,1.7466666,0.4782014,0.27945307,0.16762553
0.0,0.0,0.0,1.0105653,0.6644011,1.0128156,1.0365084,0.7426588,0.0,0.7944796,0.0,0.9724078,1.5339494,0.0,0.0,0.0,0.0,0.8350468,0.6477977,0.8671217,1.0312414,0.0,0.0,0.9018555,0.0,1.8158704,0.0,0.6496983,0.69201744,0.1778227,0.9999703,0.6931779
0.0,0.0,0.0,1.2411823,0.9318276,0.52765787,1.3946565,1.0333046,0.0,1.1945295,0.0,1.3286965,1.6307837,0.0,0.0,0.0,0.0,0.978394,0.23709324,1.144053,0.5759289,0.0,0.0,1.3452184,0.0,1.1175605,0.0,0.9291199,0.77299,0.16956301,0.49382034,0.4011488
0.0,0.0,0.0,2.0392356,1.6315638,0.29118302,2.2213085,1.8445928,0.0,1.8338286,0.0,2.3075786,2.36161,0.0,0.0,0.0,0.0,1.3894947,0.0,2.0305538,0.14018312,0.0,0.0,2.2817986,0.0,0.7982527,0.0,1.7343422,1.4206077,0.0,0.02432236,0.002008181
0.0,0.0,0.0,1.259927,0.9067905,0.6713722,1.2615646,0.9336917,0.0,1.1341621,0.0,1.1751394,1.4157921,0.0,0.0,0.0,0.0,0.7225801,0.5974566,1.0964683,0.8496413,0.0,0.0,1.3201213,0.0,1.6275915,0.0,0.801824,0.8440024,0.29490274,0.6544708,0.6051908
0.0,0.0,0.0,0.72752964,0.49718598,0.85813904,0.69970024,0.35569963,0.0,0.6779096,0.0,0.511467,0.857462,0.0,0.0,0.0,0.0,0.37402406,0.9206126,0.5312591,1.1393049,0.0,0.0,0.73891616,0.0,1.8774529,0.0,0.29629275,0.40059704,0.45979157,0.98663604,0.8625348
0.0,0.0,0.0,0.44435713,0.29526627,1.1398064,0.23453794,0.008282268,0.0,0.824897,0.0,0.07499241,0.6214034,0.0,0.0,0.0,0.0,0.0,1.4337547,0.13969806,1.603244,0.0,0.0,0.4071307,0.0,2.5332136,0.0,0.010485562,0.16341984,0.6958029,1.3552712,1.1731923
0.0,0.0,0.0,0.7164792,0.44609943,1.3046453,0.6362772,0.26951885,0.0,0.89479196,0.0,0.4680549,1.2253628,0.0,0.0,0.0,0.0,0.3085362,1.3089862,0.41495344,1.5947884,0.0,0.0,0.56482613,0.0,2.4312565,0.0,0.45213974,0.16045482,0.3970166,1.5633044,1.0250307
0.0,0.0,0.0,0.8661613,0.67651314,1.1157138,0.8665619,0.5762561,0.0,0.8488334,0.0,0.7934006,1.3682387,0.0,0.0,0.0,0.0,0.5279602,0.8686623,0.6610755,1.1961125,0.0,0.0,0.8041116,0.0,2.0424502,0.0,0.599242,0.5416123,0.39015758,1.1079881,0.7493036
0.0,0.0,0.0,1.1125414,0.75494903,0.5695324,0.9076822,0.68021923,0.0,0.65983045,0.0,0.93458706,1.0329486,0.0,0.0,0.0,0.0,0.5646479,0.6637152,0.8832975,0.71295565,0.0,0.0,0.9709041,0.0,1.3295499,0.0,0.561165,0.7892612,0.3570145,0.50873905,0.5582309
0.0,0.0,0.0,0.40445462,0.20830306,1.1079717,0.19872086,0.0,0.0,0.3762807,0.0,0.004914142,0.51307726,0.0,0.0,0.0,0.0,0.015411155,1.3240083,0.106256455,1.4727774,0.0,0.0,0.24729525,0.0,2.2345414,0.0,0.0,0.15916929,0.64469117,1.2818929,1.0755794
0.0,0.0,0.0,0.8187784,0.64340055,0.9880151,0.8717167,0.57746416,0.0,0.7490457,0.0,0.8249976,1.29548,0.0,0.0,0.0,0.0,0.62830865,0.6721224,0.63920325,1.020587,0.0,0.0,0.77369636,0.0,1.8111697,0.0,0.55382454,0.5851342,0.34786162,0.9789516,0.703376
0.0,0.0,0.0,1.328218,1.050625,0.50101197,1.3531562,1.0502503,0.0,0.9329014,0.0,1.352211,1.6626271,0.0,0.0,0.0,0.0,0.9045071,0.25884053,1.0389224,0.64971524,0.0,0.0,1.269855,0.0,1.3137144,0.0,0.97173434,0.8686949,0.15040445,0.55867004,0.43344837
0.0,0.0,0.0,1.376643,1.1021881,1.0305288,1.4077017,0.95536184,0.0,1.5009927,0.0,1.3856268,1.949498,0.0,0.0,0.0,0.0,0.92811334,0.7362331,1.0460317,0.98379225,0.0,0.0,1.3033392,0.0,1.8793381,0.0,0.9611377,0.9312679,0.54851246,0.8964565,0.6623754
0.0,0.0,0.0,0.46585557,0.47798023,1.6346316,0.59563977,0.18818557,0.0,1.1775438,0.0,0.29695007,1.4433523,0.0,0.0,0.0,0.0,0.25337234,1.4297994,0.14010087,2.0120304,0.0,0.0,0.46537235,0.0,3.2618475,0.0,0.17076561,0.11169197,0.71630985,1.9058269,1.3356603
0.0,0.0,0.0,0.9890549,0.7174776,0.99775773,0.9209074,0.6114108,0.0,0.61994493,0.0,0.8880642,1.3188837,0.0,0.0,0.0,0.0,0.70648396,0.79517686,0.73227507,1.0312246,0.0,0.0,0.8206362,0.0,1.7113819,0.0,0.6229208,0.591749,0.3639754,0.94267416,0.6922164
0.0,0.0,0.0,1.8418486,1.2377659,0.30854908,1.5280033,1.3458301,0.0,1.2217009,0.0,1.7362931,1.760175,0.0,0.0,0.0,0.0,1.0214128,0.36783195,1.5637043,0.40432698,0.0,0.0,1.5787756,0.0,0.8331611,0.0,1.2579077,1.2309998,0.06255431,0.103943825,0.17998333
0.0,0.0,0.0,0.372906,0.34166425,1.5578846,0.47010133,0.21208265,0.0,0.6526428,0.0,0.29284638,1.215385,0.0,0.0,0.0,0.0,0.35694993,1.1789303,0.248418,1.6903237,0.0,0.0,0.27979907,0.0,2.8287582,0.0,0.13417557,0.30099916,0.5078085,1.6968845,1.2117257
