emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.0,0.0,0.0,0.0,4.5456033,2.164909,1.5674803,0.0,0.0,0.17886475,1.36836,0.49663442,0.0,0.41437408,0.0,0.0,0.0,0.0,1.6315396,2.4176674,0.0,3.453843,0.0,0.0,0.0,0.3330569,0.0,0.0,0.35746688,3.4602349,0.0,0.60422397
0.0,0.0,0.0,0.0,2.7413273,1.5464567,2.135162,0.0,0.0,1.0214738,0.1596554,2.3693724,0.0,1.914656,0.71876264,1.3396297,0.0,0.0,0.875726,0.7619371,0.0,3.1956344,0.0,0.0,0.0,1.9126177,0.0,0.0,1.4687787,2.8225968,0.0,1.4702141
0.0,0.0,0.0,0.0,2.0212498,0.375553,1.6266177,0.0,0.0,0.59503156,0.44482285,1.9513031,0.0,1.845826,0.75777006,1.2377561,0.0,0.0,0.5341502,0.37287435,0.0,1.7890137,0.0,0.0,0.0,1.844866,0.0,0.0,1.4755024,2.0470695,0.0,1.2056285
0.0,0.0,0.0,0.0,3.74828,1.2478186,0.9566581,0.0,0.0,0.2966813,0.9247914,1.0339414,0.0,1.1745566,0.39726034,0.49972802,0.0,0.0,1.422029,1.7508799,0.0,2.4480407,0.0,0.0,0.0,0.84758735,0.0,0.0,0.7617678,2.8692153,0.0,0.4308474
0.0,0.0,0.0,0.0,1.2921709,0.0,1.2398317,0.0,0.0,0.0,0.0,1.8410246,0.0,2.4111009,1.672567,2.2338371,0.0,0.0,0.8518813,0.44078743,0.0,1.9769417,0.0,0.28027728,0.0,1.9058192,0.0,0.0,0.112254396,1.856578,0.0,1.01698
0.0,0.0,0.0,0.0,1.2921709,0.0,1.2398317,0.0,0.0,0.0,0.0,1.8410246,0.0,2.4111009,1.672567,2.2338371,0.0,0.0,0.8518813,0.44078743,0.0,1.9769417,0.0,0.28027728,0.0,1.9058192,0.0,0.0,0.112254396,1.856578,0.0,1.01698
0.0,0.0,0.0,0.0,3.1653728,0.8420323,1.7626644,0.0,0.0,0.7852977,0.9965337,1.5517558,0.0,1.7338456,0.70997965,1.2714682,0.0,0.0,1.4748785,1.9642894,0.0,2.7830737,0.0,0.0,0.0,1.283736,0.0,0.0,1.0152487,2.8054464,0.0,0.76252383
0.0,0.0,0.0,0.0,4.0246153,1.7262887,0.9605411,0.0,0.0,0.61575323,0.7079709,0.9496733,0.0,0.73433876,0.15179186,0.29646274,0.0,0.0,1.4089677,1.5192683,0.0,2.7315648,0.0,0.0,0.0,0.65128803,0.0,0.0,0.79431486,3.0128415,0.0,0.7134765
0.0,0.0,0.0,0.0,1.1160043,0.0,1.8513279,0.0,0.0,0.0,0.07027057,2.386225,0.0,2.6239073,1.8907162,2.4361985,0.0,0.0,0.5796866,0.08197072,0.0,1.8175864,0.0,0.0,0.0,2.7638168,0.0,0.0,1.0985955,1.8772888,0.0,1.5088192
0.0,0.0,0.0,0.0,1.1972727,0.0,2.1353734,0.0,0.0,0.9018567,0.11836557,2.375258,0.0,2.6552773,1.13274,1.9998528,0.0,0.0,0.13898873,0.7718287,0.0,1.2748963,0.0,0.0,0.0,2.0502772,0.0,0.0,1.7628518,1.8191174,0.0,1.240209
0.0,0.0,0.0,0.0,4.2769866,1.9667104,1.3140757,0.0,0.0,0.3652685,0.8559776,0.7444533,0.0,0.6533157,0.0,0.0,0.0,0.0,1.5461313,1.831351,0.0,3.1878486,0.0,0.0,0.0,0.34315392,0.0,0.0,0.41824335,3.2296941,0.0,0.5677057
0.0,0.0,0.0,0.0,4.647046,1.9164915,1.977917,0.0,0.0,0.39049318,1.0805554,0.79731363,0.0,0.9256799,0.03594007,0.055462807,0.0,0.0,1.9012489,2.7634425,0.0,3.4634063,0.0,0.0,0.0,0.39138564,0.0,0.0,0.5127557,3.3018062,0.0,0.81285834
0.0,0.0,0.0,0.0,1.0181224,0.0,1.134433,0.0,0.0,0.0,0.0,1.7041758,0.0,2.3481414,1.5045624,2.0960307,0.0,0.0,0.79613173,0.44902185,0.0,1.5591519,0.0,0.53888744,0.0,1.8778374,0.0,0.0,0.25635177,1.3926288,0.0,0.6586473
0.0,0.0,0.0,0.0,1.0181224,0.0,1.134433,0.0,0.0,0.0,0.0,1.7041758,0.0,2.3481414,1.5045624,2.0960307,0.0,0.0,0.79613173,0.44902185,0.0,1.5591519,0.0,0.53888744,0.0,1.8778374,0.0,0.0,0.25635177,1.3926288,0.0,0.6586473
0.0,0.0,0.0,0.19864872,0.0,0.0,0.95935434,0.0,0.0,0.62155086,0.0,1.9894494,0.0,2.5666249,1.2153676,2.407575,0.0,0.0,0.1173196,0.15392272,0.0,0.9401988,0.0,0.95112175,0.0,2.0609381,0.0,0.0,0.96746,0.057137746,0.0,0.5695783
0.0,0.0,0.0,0.19864872,0.0,0.0,0.95935434,0.0,0.0,0.62155086,0.0,1.9894494,0.0,2.5666249,1.2153676,2.407575,0.0,0.0,0.1173196,0.15392272,0.0,0.9401988,0.0,0.95112175,0.0,2.0609381,0.0,0.0,0.96746,0.057137746,0.0,0.5695783
0.0,0.0,0.0,0.0,1.0181224,0.0,1.134433,0.0,0.0,0.0,0.0,1.7041758,0.0,2.3481414,1.5045624,2.0960307,0.0,0.0,0.79613173,0.44902185,0.0,1.5591519,0.0,0.53888744,0.0,1.8778374,0.0,0.0,0.25635177,1.3926288,0.0,0.6586473
0.0,0.0,0.0,0.0,1.0181224,0.0,1.134433,0.0,0.0,0.0,0.0,1.7041758,0.0,2.3481414,1.5045624,2.0960307,0.0,0.0,0.79613173,0.44902185,0.0,1.5591519,0.0,0.53888744,0.0,1.8778374,0.0,0.0,0.25635177,1.3926288,0.0,0.6586473
0.0,0.0,0.0,0.0,1.3117486,0.0,1.1933708,0.0,0.0,0.0,0.0,1.7913784,0.0,2.390201,1.6391127,2.2003338,0.0,0.0,0.8503625,0.4695542,0.0,1.9766046,0.0,0.28555706,0.0,1.8292341,0.0,0.0,0.06187935,1.8111343,0.0,0.9615749
0.0,0.0,0.0,0.0,1.2735707,0.0,2.2338786,0.0,0.0,0.0,0.0,2.441044,0.0,2.9194007,1.6352127,2.428177,0.0,0.0,0.35144797,0.0,0.0,1.7658107,0.0,0.0,0.0,2.552273,0.0,0.0,0.75272983,1.3460102,0.0,1.2831342
0.0,0.0,0.0,0.0,1.5027779,0.0,2.2251382,0.0,0.0,0.0,0.0,2.3462706,0.0,2.750674,1.4818344,2.2847865,0.0,0.0,0.3378235,0.08174059,0.0,1.8274702,0.0,0.0,0.0,2.4178953,0.0,0.0,0.71068984,1.4856638,0.0,1.1575648
0.0,0.0,0.0,0.0,1.2921709,0.0,1.2398317,0.0,0.0,0.0,0.0,1.8410246,0.0,2.4111009,1.672567,2.2338371,0.0,0.0,0.8518813,0.44078743,0.0,1.9769417,0.0,0.28027728,0.0,1.9058192,0.0,0.0,0.112254396,1.856578,0.0,1.01698
0.0,0.0,0.0,0.0,4.276982,1.7574565,1.9794667,0.0,0.0,0.65153545,1.0139798,1.2615124,0.0,1.2593895,0.16607319,0.34261766,0.0,0.0,1.5936587,2.1808815,0.0,3.3323143,0.0,0.0,0.0,0.9537076,0.0,0.0,1.014589,3.1005573,0.0,0.73698866
0.0,0.0,0.0,0.0,2.0842633,0.6068285,1.6373541,0.0,0.0,0.90576714,0.6051769,2.2778466,0.0,1.6460788,0.7902741,1.6272714,0.0,0.0,0.5273737,0.53414506,0.0,2.2987611,0.0,0.0,0.0,1.9569094,0.0,0.0,1.4409277,2.2996416,0.0,1.1073202
