emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.0,2.330989,0.0,2.3567193,2.0899792,2.4242976,1.0398235,0.6951423,0.0,0.0,0.0,0.0,0.0,3.2913485,0.0,0.0,2.3593519,1.2050853,2.4009311,0.0,0.0,0.121312514,2.7392738,0.028832214,0.0,2.021236,2.6861787,0.3929108,0.0,2.348972,0.0,3.1919847
0.0,1.4641075,0.0,2.5325813,1.0041829,1.3511173,1.4593804,1.4879974,0.0,0.0,0.0,0.77389723,0.6808426,1.7269069,0.0,0.0,1.4290873,1.773591,1.4915324,0.68130434,0.0,0.8411919,1.52945,0.6204595,0.0,1.2055613,1.6303377,1.3775109,0.23396493,1.2288681,0.0,1.8016093
0.0,0.40351686,0.0,2.3062735,0.10529067,0.6873593,1.1799676,2.21364,0.0,0.0,0.0,1.4494616,1.3282049,0.74203324,0.0,0.0,0.78189063,1.9497938,0.69793624,0.7877221,0.0,1.0245875,1.2258632,0.12875433,0.0,0.46601382,0.75701165,1.4552311,1.3498443,0.16734165,0.0,0.9988087
0.0,0.8817761,0.0,2.431622,0.68556637,1.0624933,1.4883163,1.9069109,0.0,0.0,0.0,1.2827772,0.9060619,1.1407595,0.0,0.0,1.1703259,1.6344123,0.8519907,1.088281,0.0,0.89723086,1.4563956,0.41492888,0.0,0.93140936,1.0031191,1.2698456,0.992727,0.73798656,0.0,1.3909185
0.0,0.0,0.0,1.8093972,0.0,0.04763096,1.3943814,2.2602818,0.0,0.0,0.0,1.6162745,1.5870316,0.0,0.0,0.0,0.09270473,1.8275223,0.0,0.9175669,0.0,1.0239823,0.51644194,0.4378768,0.0,0.0,0.0,1.537016,1.1841685,0.0,0.0,0.22684622
0.0,0.0,0.0,1.8547401,0.0,0.0,1.4279475,2.3413396,0.0,0.0,0.0,1.6950951,1.6528844,0.0,0.0,0.0,0.0,1.9504441,0.0,0.96549237,0.0,1.1656982,0.38296193,0.46611968,0.0,0.0,0.0,1.6173329,1.2877034,0.0,0.0,0.12511013
0.0,1.6017475,0.0,2.3906376,1.558298,1.8621278,1.154071,1.1363249,0.0,0.0,0.0,0.5054124,0.15020084,2.2535748,0.0,0.0,1.7449037,1.405914,1.8297638,0.2862502,0.0,0.425205,2.1971676,0.110962465,0.0,1.5989529,1.8353075,0.7682687,0.27393547,1.6635771,0.0,2.371191
0.0,1.8683363,0.0,2.595375,1.8850764,2.0225139,1.6390499,1.0729635,0.0,0.0,0.0,0.42285827,0.44300586,2.1327686,0.0,0.0,1.8791453,1.4149002,1.7888969,0.25429055,0.0,0.34146947,2.0227492,0.4661474,0.0,1.9700077,1.8786805,0.9044467,0.015061038,2.0265424,0.0,2.3219426
0.0,0.0,0.0,2.209609,0.0,0.0,1.8189088,2.7246153,0.0,0.0,0.0,2.1170292,2.1244938,0.0,0.0,0.0,0.005670365,2.5269983,0.0,1.5251749,0.0,1.7525625,0.14503343,0.8863938,0.0,0.0,0.0,2.2515118,1.5236737,0.0,0.0,0.07134427
0.0,0.3199706,0.0,2.603867,0.35521734,0.6080569,1.6953194,2.3062744,0.0,0.0,0.0,1.8071092,1.6015192,0.7861031,0.0,0.0,0.4939828,2.287138,0.56889665,1.2358618,0.0,1.492834,0.80607355,0.5358561,0.0,0.49659303,0.7535697,1.8734266,1.3968055,0.4604363,0.0,0.6475695
0.0,1.6387057,0.0,2.3946738,1.263825,1.7988985,1.1938093,1.3976843,0.0,0.0,0.0,0.46373656,0.0,2.3191907,0.0,0.0,1.6944835,1.7249024,1.8706989,0.14122161,0.0,0.33434683,2.2962937,0.217546,0.0,1.7293278,2.0568652,0.54790354,0.7539389,1.7443607,0.0,2.588779
0.0,1.789008,0.0,2.4025478,1.4827667,1.6782537,1.2153764,1.275785,0.0,0.0,0.0,0.5741367,0.34607714,2.067331,0.0,0.0,1.715464,1.7679695,1.8062385,0.32597324,0.0,0.5234679,2.0202377,0.4501861,0.0,1.8607804,1.9706475,1.0240235,0.41356412,1.6330916,0.0,2.6011589
0.0,0.0,0.0,1.8157526,0.0,0.0,1.3904974,2.2955284,0.0,0.0,0.0,1.6780187,1.5626608,0.0,0.0,0.0,0.0,1.9893688,0.0,0.9648849,0.0,1.1893022,0.39107174,0.46872076,0.0,0.0,0.0,1.5460231,1.3080574,0.0,0.0,0.1382242
0.0,0.0,0.0,3.8463528,0.0,0.0,2.8498187,4.510353,0.0,0.0,0.0,3.8633766,4.4881334,0.0,0.0,0.0,0.0,3.9260628,0.0,3.069921,0.0,3.2197647,0.0,1.6024414,0.0,0.0,0.0,3.398358,2.903934,0.0,0.0,0.0
0.0,1.7894925,0.0,2.4111505,1.3572804,1.8409119,1.283524,1.2835996,0.0,0.0,0.0,0.5506405,0.3240444,2.3516083,0.0,0.0,1.9386123,1.5669167,1.8461095,0.4060336,0.0,0.54775333,2.053157,0.3272595,0.0,1.570108,1.9133375,1.0735649,0.25245824,1.6274941,0.0,2.3228555
0.0,0.38297656,0.0,2.5583906,0.35713202,0.42856014,1.5421116,2.2386706,0.0,0.0,0.0,1.6906999,1.769965,0.28284657,0.0,0.0,0.22864167,2.6258032,0.2819384,1.401533,0.0,1.4113301,0.7296166,0.58273214,0.0,0.7299683,0.41793835,1.6527671,1.3928032,0.39382133,0.0,1.1808767
0.0,0.0,0.0,2.5540466,0.0065882104,0.0,2.0500247,3.0025756,0.0,0.0,0.0,2.2741537,2.194324,0.055708945,0.0,0.0,0.0,2.503494,0.0,1.2029114,0.0,1.8725854,0.0,0.9602211,0.0,0.0,0.0,2.0738866,1.4416951,0.0,0.0,0.0
0.0,2.0672853,0.0,2.6388674,1.5444082,2.1519635,1.3068726,1.3824029,0.0,0.0,0.0,0.43551353,0.15043133,2.4075365,0.0,0.0,1.9313444,1.7143351,2.2371275,0.19856676,0.0,0.0,2.384486,0.32764217,0.0,2.0331173,2.0874717,0.70696986,0.45924369,1.907243,0.0,2.9300115
0.0,0.391096,0.0,2.503652,0.18167843,0.60242087,1.4827814,2.1749136,0.0,0.0,0.0,1.5798959,1.5102626,0.540254,0.0,0.0,0.52105534,2.2321913,0.660339,0.95486605,0.0,1.0257243,0.903545,0.5396702,0.0,0.68639344,0.69353676,1.4500834,1.2909595,0.1600931,0.0,0.82725054
0.0,0.030437058,0.0,2.9265633,0.0,0.13529205,1.8062156,2.5340874,0.0,0.0,0.0,1.9431554,2.092311,0.31580207,0.0,0.0,0.089195386,2.648945,0.2500919,1.567922,0.0,1.8929493,0.35204905,0.760132,0.0,0.0,0.30172053,2.1842659,1.1994417,0.0,0.0,0.33715197
0.0,2.2087102,0.0,2.534547,1.6761239,2.3478212,1.1496549,1.0293149,0.0,0.0,0.0,0.09494284,0.0,2.5747652,0.0,0.0,2.358565,0.901204,2.5418656,0.0,0.0,0.0,2.7991645,0.002272801,0.0,1.9852079,2.4465058,0.48424536,0.0,2.035203,0.0,2.8668158
0.0,1.3134418,0.0,2.0094886,0.78320336,1.3414245,1.1101992,1.3179282,0.0,0.0,0.0,0.5761633,0.35960352,1.486842,0.0,0.0,1.2267041,1.6762466,1.3545293,0.28119466,0.0,0.16775693,1.7415706,0.24851532,0.0,1.3561333,1.4554563,0.61521673,0.5982406,1.0552033,0.0,2.0418048
0.0,2.8225784,0.0,2.3035207,2.2299068,2.593414,1.0150436,0.3177612,0.0,0.0,0.0,0.0,0.0,3.3931644,0.0,0.0,2.654594,0.6003542,2.9122093,0.0,0.0,0.0,3.1504443,0.025201099,0.0,2.282465,3.168588,0.10722333,0.0,2.5959685,0.0,3.5870328
0.0,0.46042046,0.0,3.1930764,0.52819055,0.65040356,2.0047436,2.3970356,0.0,0.0,0.0,1.8524464,1.7776159,0.9071355,0.0,0.0,0.4790903,2.4914944,0.82204586,1.5027019,0.0,1.5680652,0.84680074,0.72333664,0.0,0.5202702,0.80963594,2.065645,1.040479,0.4439514,0.0,0.93256855
0.0,2.3274212,0.0,2.1117992,2.0677214,2.453574,1.0173227,0.6704622,0.0,0.0,0.0,0.0,0.0,2.8693204,0.0,0.0,2.582004,0.9936992,2.381309,0.0,0.0,0.0,2.9590073,0.0,0.0,2.4431791,2.6375334,0.21936941,0.0,2.3437645,0.0,3.21819
0.0,1.2921892,0.0,2.5207424,1.444133,1.5463226,1.396511,1.4588873,0.0,0.0,0.0,0.79057956,0.7309525,1.9175332,0.0,0.0,1.6725943,1.372221,1.5640196,0.25026008,0.0,0.77405584,2.0067594,0.14317341,0.0,1.4459845,1.7612528,1.1708583,0.33304492,1.3778708,0.0,1.8783317
0.0,1.3715935,0.0,2.367107,0.8083195,1.406203,1.3248057,1.4988374,0.0,0.0,0.0,0.83819175,1.1094476,1.1745646,0.0,0.0,1.2934501,1.7982066,1.4558293,0.6344626,0.0,0.29902267,1.6004686,0.3628361,0.0,1.3646544,1.14105,1.198793,0.5044607,0.96009105,0.0,1.8679662
0.0,1.0736439,0.0,2.5418165,0.8701825,1.0641874,1.6660981,1.8725055,0.0,0.0,0.0,1.177226,1.2276615,1.0836432,0.0,0.0,0.9080541,2.0363495,1.0364276,0.80523145,0.0,0.75610983,1.2485232,0.6310591,0.0,1.0213252,0.93648034,1.5466589,0.5340197,0.73446345,0.0,1.6116345
0.0,0.39081252,0.0,1.506205,0.15813309,0.47879645,1.1152252,1.6522827,0.0,0.0,0.0,1.1372759,0.98238564,0.6156678,0.0,0.0,0.48812267,1.5665846,0.368782,0.53671527,0.0,0.69626474,0.8538633,0.2812418,0.0,0.42825794,0.47005263,1.1250014,0.7960453,0.07168214,0.0,0.78005594
0.0,0.0035532769,0.0,1.7203522,0.0,0.15045601,1.3465928,2.1133783,0.0,0.0,0.0,1.521711,1.4655751,0.023903968,0.0,0.0,0.15419845,1.7694918,0.05378757,0.86340225,0.0,0.9089523,0.6567101,0.3820851,0.0,0.1022664,0.043822695,1.423897,1.0618324,0.0,0.0,0.38578457
0.0,1.8455526,0.0,2.365612,1.363545,1.6118981,1.208464,1.0518416,0.0,0.0,0.0,0.31324854,0.27214354,1.9612004,0.0,0.0,1.8151119,1.2339468,1.9094452,0.23866448,0.0,0.4104011,2.0157917,0.43541613,0.0,1.6165268,1.9858739,1.1150641,0.003001349,1.5174983,0.0,2.2815013
