emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31
0.0,3.31473,0.0,0.44555634,3.782151,3.122921,0.23622525,0.10360448,0.0,0.034744766,0.0,2.7678788,0.0,0.0,0.0,0.09511578,2.698519,2.148261,0.0,0.037762016,0.0,0.12939778,0.0,0.0,0.0,0.43945476,0.0,2.9165196,0.0,0.0,0.0,0.34598356
0.0,2.962794,0.0,0.0,3.7012074,2.4005253,0.0036592158,0.07806651,0.0,0.0,0.0,2.4046867,0.123039246,0.0,0.0,0.071464,1.6607221,2.257352,0.48263025,0.0,0.0,0.043010555,0.0,0.0,0.0,0.20111279,0.36331514,2.897808,0.0,0.0,0.0,0.49451256
2.5898225,0.6374863,0.0,0.0,0.8473037,0.0,0.0,2.4105546,0.0,0.14239454,0.27223614,1.1713316,1.0851705,1.0136168,0.0,1.2683125,0.1681552,0.0,3.0574138,0.0,2.6617868,2.1501133,0.0,0.32688612,2.5197802,2.8880942,2.77592,0.35160604,0.0,0.0,0.0,1.6424998
2.6830184,0.4957264,0.0,0.0,0.8066843,0.20287949,0.0,2.8516197,0.0,0.30236197,0.12164463,1.4736583,1.2720666,0.5948695,0.0,1.8310108,0.35891128,0.0,2.8700256,0.038635015,2.6484973,2.3594089,0.0,0.0,2.4364085,2.7042837,2.5759282,0.69819736,0.0,0.0,0.0,1.8432007
2.120218,0.7968334,0.0,0.0,0.698607,0.120497406,0.0,2.1241448,0.0,0.0,0.30432126,1.2948595,0.67390853,1.0727788,0.0,0.84857863,0.50763196,0.0,2.7111769,0.0,2.2034361,1.6317787,0.0,0.3287551,2.3184776,2.359053,2.146105,0.68637615,0.0,0.0,0.0,1.1883343
2.443925,0.37193593,0.0,0.0,0.32090038,0.0,0.0,2.43551,0.0,0.1621558,0.4545376,1.0740588,0.789312,1.1859117,0.0,1.1254722,0.10441944,0.0,2.9799495,0.0,2.564767,1.8997476,0.0,0.23740044,2.5733638,2.58253,2.513475,0.27064723,0.0,0.0,0.0,1.3149675
0.0,3.4764702,0.0,0.10864024,4.0329547,3.439942,0.3014664,0.0,0.0,0.0,0.0,2.8544986,0.0,0.0,0.0,0.0,2.4222,2.5064619,0.0,0.29774815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4393625,0.0,0.0,0.0,0.0
0.042402864,3.179775,0.0,0.0,2.8703966,3.117625,0.0,0.0,0.0,0.0,0.0,2.9732392,0.0,0.0,0.0,0.19056058,2.577277,2.2149916,0.0,0.029731877,0.0,0.15669703,0.0,0.0,0.122131646,0.0,0.0,3.5265307,0.0,0.0,0.0,0.0
3.0131247,0.20560622,0.0,0.0,0.310401,0.0,0.0,2.8939362,0.0,0.6145786,0.42409137,0.8218098,1.1696746,1.2520212,0.0,1.4548177,0.0,0.0,3.5147061,0.0,3.0849028,2.3841808,0.0,0.2623638,2.9839153,3.2392008,3.244576,0.0,0.0,0.0,0.0,1.6583687
2.7760842,0.122463584,0.0,0.0,0.28180555,0.0,0.0,2.9496806,0.0,0.36509913,0.23727502,1.358365,1.1949337,0.77445996,0.0,1.9884226,0.0,0.0,3.1958137,0.13032532,3.065276,2.5395494,0.0,0.0,2.7826807,2.7530403,3.0303144,0.3920644,0.0,0.0,0.0,1.7639426
